companyCode,companyName,total_facilities,cumulative,cum_pct
RAMSIL,Ramsons Industries Limited,18.0,3742172.8900000034,98.86281837597569
FIVETE,Fivetech,18.0,3742190.8900000034,98.86329391005258
ARPTPL,Arrow Powertech Private Limited,18.0,3742208.8900000034,98.86376944412945
GDS10829,Livingstones Jewellery Private Limited,18.0,3742226.8900000034,98.86424497820633
MECHTR,Merchant Charitable Trust,18.0,3742244.8900000034,98.86472051228321
KIDMPL,Kaynes International Design & Manufacturing Private Limited,18.0,3742262.8900000034,98.86519604636008
MSTLAPL,Maa Shitala Agro Private Limited,18.0,3742280.8900000034,98.86567158043697
OMPKTCO,Omprakash Trading Co.,18.0,3742298.8900000034,98.86614711451385
MAVIKU,Maruti V. Kulkarni,18.0,3742316.8900000034,98.86662264859072
TWIVPL,Touch Wood Infra Ventures Private Limited,18.0,3742334.8900000034,98.8670981826676
JNVVE,JNV Vira Engineering Private Limited,18.0,3742352.8900000034,98.86757371674449
VDGLISL,Vivid Global Industries Limited,18.0,3742370.8900000034,98.86804925082136
MKSTGS,Maks Technologies,18.0,3742388.8900000034,98.86852478489824
JPASPL,J P Aviation Services Private Limited ,18.0,3742406.8900000034,98.86900031897513
OMGINL,Omega International,18.0,3742424.8900000034,98.869475853052
URJIFR,Urja Infrastructure,18.0,3742442.8900000034,98.86995138712888
ABKDM,Ambika Diamonds,18.0,3742460.8900000034,98.87042692120576
VIAUPL,Vindhyavasini Automobiles Private Limited,18.0,3742478.8900000034,98.87090245528263
RMOTPL,Remira Motors Private Limited,18.0,3742496.8900000034,98.87137798935952
SRABRM,Sankranthi Raw and Boiled Rice Mill,18.0,3742514.8900000034,98.87185352343639
BDLTD,Bajwa Developers Limited,18.0,3742532.8900000034,98.87232905751327
SAHIIN,Sahib International,18.0,3742550.8900000034,98.87280459159015
PVNAMPL,Praveen Aroma Private Limited,18.0,3742568.8900000034,98.87328012566702
ABDAP,Ashirbad Agro Products Private Limited,18.0,3742586.8900000034,98.8737556597439
RCGMS,R. C. Gems,18.0,3742604.8900000034,98.87423119382078
PRMFDS,Premium Foods,18.0,3742622.8900000034,98.87470672789766
NICIN,Nichem Industries,18.0,3742640.8900000034,98.87518226197454
GDS17414,R.S.Trust,18.0,3742658.8900000034,98.87565779605141
SWARAD,Swasti Traders,18.0,3742676.8900000034,98.8761333301283
PMSFD,Premier Seafoods Exim Private Limited,18.0,3742694.8900000034,98.87660886420518
BJPK,Balaji Polysacks Private Limited-(Dissolved),17.95,3742712.8400000036,98.87708307735407
SUCTPL,Sumip Composites Private Limited,17.9,3742730.7400000035,98.87755596957497
SCMSM,Sri Chandra Moulishvar Spinning Mills Private Limited-(Dissolved),17.84,3742748.5800000033,98.87802727668227
SMRENT,Samaleswari Education Trust,17.8,3742766.380000003,98.87849752704719
STNISL,Sultania Oil Industries Private Limited,17.8,3742784.180000003,98.87896777741209
NDBTL,Niladree Build-Tech Private Limited,17.799999999999997,3742801.980000003,98.87943802777698
TOPALL,Tonza Paper LLP,17.79,3742819.770000003,98.87990801395631
HDNAGS,Hindustan Agencies,17.75,3742837.520000003,98.88037694339323
GRDAUPL,Grand Auto Udyog Private Limited,17.7,3742855.220000003,98.88084455190217
SBJPFM,Sri Balaji Poultry Farm,17.689999999999998,3742872.910000003,98.8813118962255
SPRSDS,Super Seeds Private Limited,17.6,3742890.510000003,98.88177686287844
STPRTM,Sultanpure Textile Mills Private Limited,17.56,3742908.070000003,98.882240772789
SDRATM,Sri Durga Automotives,17.55,3742925.620000003,98.88270441851395
ASHGBHL,Ashoka Highways (Bhandara) Limited,17.55,3742943.1700000027,98.88316806423892
JYGLZ,Jayaam Galvanizers Private Limited,17.5,3742960.6700000027,98.88363038903589
GDS9011,Jerusalem Educational Trust,17.5,3742978.1700000027,98.88409271383284
KGCOPL,KGN Comtrade Private Limited,17.5,3742995.6700000027,98.88455503862981
GDS475,Agarwal and Associates Impex Private Limited,17.5,3743013.1700000027,98.88501736342677
WTSMIPL,Wings Travels Management (India) Private Limited,17.5,3743030.6700000027,98.88547968822374
RVELRV,R. Velumani,17.5,3743048.1700000027,98.88594201302071
LAMIPL,Lall Minerals Private Limited,17.5,3743065.6700000027,98.88640433781767
DNSJPL,Darshanlal Jagdishparshad Private Limited,17.5,3743083.1700000027,98.88686666261464
SPECO,Shape Engineering Company Private Limited,17.5,3743100.6700000027,98.8873289874116
SUNIH,Sun India Hatcheries Private Limited,17.5,3743118.1700000027,98.88779131220858
TRNPPL,Tricon Polyfabs Private Limited,17.5,3743135.6700000027,98.88825363700553
PNMHS,Punnami Hatcheries,17.5,3743153.1700000027,98.8887159618025
AANJEA,Aabharan Jewellery,17.5,3743170.6700000027,98.88917828659946
KALRPV,Kshatriya Laboratories Private Limited-(Amalgamated),17.5,3743188.1700000027,98.88964061139643
TIMIPL,Tirupati Microtech Private Limited,17.5,3743205.6700000027,98.89010293619339
AMTCSLD,Amit Capacitors Limited,17.5,3743223.1700000027,98.89056526099036
SOEXPR,Sonali Exim Private Limited,17.5,3743240.6700000027,98.89102758578733
TABOPL,Tak Bus Operations Private Limited,17.45,3743258.120000003,98.8914885896563
SSRM,Shiv Shanker Rice Mills,17.45,3743275.570000003,98.89194959352528
LVDRS,L. V. Dairys - Patas,17.4,3743292.970000003,98.89240927646627
SHERPL,Shiva Energy Resources Private Limited,17.4,3743310.370000003,98.89286895940724
KMDU,Kamdhenu Udyog Private Limited,17.35,3743327.720000003,98.89332732142024
LATIPL,Axoli Tiles Private Limited,17.310000000000002,3743345.030000003,98.89378462669085
ANPPPL,Anand Poly Pack Limited,17.259999999999998,3743362.290000003,98.89424061103344
GBKFN,Globsyn Knowledge Foundation,17.25,3743379.540000003,98.89469633119046
RGNGAC,R Gangaiah & Co,17.25,3743396.790000003,98.89515205134745
BIGTLS,Big Tiles,17.25,3743414.040000003,98.89560777150447
PORAPM,Pon Rajans Pattu Mahal,17.25,3743431.290000003,98.89606349166148
GDS7497,Holiday Village Resorts Private Limited,17.119999999999997,3743448.410000003,98.89651577740571
GDS20025,Shukra Jewellery Limited,17.05,3743465.4600000028,98.89696621385076
INVTPL,Innovative Tech Pack Limited,17.0,3743482.4600000028,98.8974153293678
ASRDIPL,Aashirwad Industries Private Limited-(Amalgamated),17.0,3743499.4600000028,98.89786444488486
AUAUPL,Autobahn Automotive Private Limited,17.0,3743516.4600000028,98.8983135604019
BXDTCL,Buxa Dooars Tea Co. (India) Limited,17.0,3743533.4600000028,98.89876267591896
TNGCL,Tripura Natural Gas Company Limited,17.0,3743550.4600000028,98.89921179143602
SSCPAL,Shri Sainath Cottons Private Limited,17.0,3743567.4600000028,98.89966090695307
NITNPL,Nisiki Technologies Private Limited,17.0,3743584.4600000028,98.90011002247012
GMML,Guranditta Mal Mohan Lal,17.0,3743601.4600000028,98.90055913798716
MLUMLU,MLU Metaliks Private Limited,17.0,3743618.4600000028,98.90100825350422
ADTCT,Aditya Construction Company,17.0,3743635.4600000028,98.90145736902127
KLSGPPL,Kailash Ginning and Pressing Private Limited,17.0,3743652.4600000028,98.90190648453833
KBERFD,Kuber Foods,17.0,3743669.4600000028,98.90235560005539
SRMSL,Sharmili Spices Private Limited,17.0,3743686.4600000028,98.90280471557243
CMPGSPL,Charming Printing and Graphics Private Limited,17.0,3743703.4600000028,98.90325383108949
SHAFPI,Shahanshah Agro Farms Private Limited,17.0,3743720.4600000028,98.90370294660654
SAYENT,Sayak Enterprise,17.0,3743737.4600000028,98.90415206212359
ACTOPL,Active Tools Private Limited,17.0,3743754.4600000028,98.90460117764064
SHSGGI,Shree Shyam Guwar Gum Industries,17.0,3743771.4600000028,98.90505029315769
JRCPY,J. R. and Company,17.0,3743788.4600000028,98.90549940867474
GDS22398,Trishan Exports Private Limited,17.0,3743805.4600000028,98.9059485241918
SDRMGAS,Sunder Marketing Associates Private Limited,17.0,3743822.4600000028,98.90639763970886
RRDFBL,R R Durafabs Private Limited,17.0,3743839.4600000028,98.90684675522591
NNARAC,N Nageswara Rao and Co.,17.0,3743856.4600000028,98.90729587074296
PHEIPL,Pratiti Health Educational Institutes Private Limited,17.0,3743873.4600000028,98.90774498626
GDRPRO,GDR Projects Private Limited,17.0,3743890.4600000028,98.90819410177706
GAREQU,Garg Equipment,17.0,3743907.4600000028,98.90864321729411
ARVDFL,Amrutha Varshini Dairy Farms Private Limited,17.0,3743924.4600000028,98.90909233281117
KAGAPA,Karshanbhai Gangaram Parmar ,17.0,3743941.4600000028,98.90954144832821
JPINTJ,J.P. International,17.0,3743958.4600000028,98.90999056384527
GDS1302,Aqua Alloys Private Limited,17.0,3743975.4600000028,98.91043967936233
BHGMTS,Bhargava Motors,17.0,3743992.4600000028,98.91088879487937
SRKGFDI,Sri Karigiri Food Industries,17.0,3744009.4600000028,98.91133791039643
KSDCPL,Keshranand Cotex Private Limited,17.0,3744026.4600000028,98.91178702591348
SNTMTS,Shreenath Metals,17.0,3744043.4600000028,98.91223614143053
OMUIPL,OmSai Udyog India Private Limited,17.0,3744060.4600000028,98.91268525694758
MKENG,M.K.Engineering,17.0,3744077.4600000028,98.91313437246464
DDVAEN,D. Vansh Enterprises,17.0,3744094.4600000028,98.9135834879817
RGNEXS,Regin Exports,17.0,3744111.4600000028,98.91403260349874
SRADCML,Sri Adishankaracharya Cotton & Oil Mills Private Limited,17.0,3744128.4600000028,98.9144817190158
SASHII,Sai Sharadha International Inc,17.0,3744145.4600000028,98.91493083453284
PMCIPA,Padmavati Castings Private Limited,17.0,3744162.4600000028,98.9153799500499
CHSPPL,Chotta Shimla Projects Private Limited,17.0,3744179.4600000028,98.91582906556695
SFPSL,SFP Sons India Private Limited,17.0,3744196.4600000028,98.91627818108401
NDACPL,Narmada Agro Cottex Private Limited,17.0,3744213.4600000028,98.91672729660105
ALITAT,Alliance International Tours And Travels,17.0,3744230.4600000028,98.9171764121181
ZMLIPL,ZNA Infra Private Limited,17.0,3744247.4600000028,98.91762552763515
PGPOSP,Penguin Petroleum Services Private Limited,17.0,3744264.4600000028,98.91807464315221
KLPD,Kalp Diamonds,17.0,3744281.4600000028,98.91852375866927
CRCOYC,Cross Country,17.0,3744298.4600000028,98.91897287418632
STEELC,Steel Centre,17.0,3744315.4600000028,98.91942198970337
GDS3314,Cenlub Industries Limited,17.0,3744332.4600000028,98.91987110522042
GNIIRPL,GNI Infrastructure Limited,17.0,3744349.4600000028,98.92032022073748
BACLPL,Basic Clothing Private Limited,17.0,3744366.4600000028,98.92076933625452
NYFSNP,Navya Fashions Private Limited,17.0,3744383.4600000028,98.92121845177158
BACOIP,Baab Constructions (India) Private Limited,17.0,3744400.4600000028,98.92166756728862
BBSECPL,Borse Brothers Engineers & Contractors Private Limited,16.999999999999996,3744417.4600000028,98.92211668280568
LTCPVL,Lotus Clean Power Venture Private Limited,16.96,3744434.4200000027,98.92256474158035
TECHRL,Tea Champagne Private Limited,16.85,3744451.270000003,98.92300989431342
GDS7583,Howrah Gases Limited,16.85,3744468.120000003,98.9234550470465
DSNGPPL,Deesan Ginning and Pressing Private Limited,16.8,3744484.9200000027,98.92389887885157
CARDMAPCOPL,The Cardamom Planters' Marketing Co-Operative Society Ltd,16.75,3744501.6700000027,98.92434138972868
GDS17714,Ramco International,16.75,3744518.4200000027,98.92478390060577
NRLISPL,Neural Integrated Systems Private Limited,16.75,3744535.1700000027,98.92522641148287
BLGFSNT,Baliga Fishnets,16.67,3744551.8400000026,98.92566680887518
PRSHP,PRS Hospital Private Limited,16.64,3744568.480000003,98.9261064137107
GDS7211,Hemnil Metal Processors Private Limited,16.619999999999997,3744585.100000003,98.92654549017502
ROCORA,Royal Corporation,16.57,3744601.6700000027,98.92698324571134
AMGEPR,AMPSolar Generation Private Limited,16.51,3744618.1800000025,98.92741941613407
SHSULL,Shah Suppliers LLP,16.5,3744634.6800000025,98.92785532237122
PRGSC,Prragathi Steel Castings Private Limited,16.5,3744651.1800000025,98.92829122860836
IASEPL,Infinity Advertising Services Private Limited,16.5,3744667.6800000025,98.92872713484549
ITLEPL,Intelux Electronics Private Limited,16.5,3744684.1800000025,98.92916304108262
RNDEPL,RNG Developers Private Limited,16.5,3744700.6800000025,98.92959894731976
MANCRE,Manisha Creations,16.5,3744717.1800000025,98.9300348535569
MNJTCY,Manoj Trading Company,16.5,3744733.6800000025,98.93047075979405
FDLSPL,Fairdeal Steels Private Limited,16.5,3744750.1800000025,98.93090666603118
GGINPL,GO Go International Private Limited,16.5,3744766.6800000025,98.93134257226832
ICHHPL,Innova Childrens Heart Hospital Private Limited,16.5,3744783.1800000025,98.93177847850546
PPASPP,P.A.S. Petro Product,16.5,3744799.6800000025,98.9322143847426
MDQKEPL,KD Infraengicon Private Limited,16.5,3744816.1800000025,98.93265029097974
CRDGL,Concord Drugs Limited,16.5,3744832.6800000025,98.93308619721688
RTKSLD,Ritika Systems Private Limited,16.5,3744849.1800000025,98.93352210345402
HIAGMI,Hindustan Agro Mills,16.5,3744865.6800000025,98.93395800969115
PAAGPL,Parsewar Agro Private Limited,16.5,3744882.1800000025,98.9343939159283
SAILSA,Sharda Auto Industries Limited,16.5,3744898.6800000025,98.93482982216544
NDNCXPL,Nandan Cotex Private Limited,16.44,3744915.1200000024,98.93526414328898
ARTRCO27,Arco Trading Corporation,16.41,3744931.5300000026,98.93569767185573
SFENTP,Safa Enterprises,16.4,3744947.9300000025,98.93613093623689
GDS8429,IPL Biologicals Limited,16.34,3744964.2700000023,98.93656261550447
JUFAAL,Garment Mantra Lifestyle Limited,16.32,3744980.590000002,98.93699376640083
BLMP,Balbir Metals and Power Private Limited,16.25,3744996.840000002,98.93742306799801
UVKAN,Urvarak Abhikaran Neemuch Private Limited,16.25,3745013.090000002,98.93785236959519
ASLTECPL,Anshula Technological Engineering Consultants Private Limited,16.18,3745029.2700000023,98.93827982189319
KRNPLSPL,Khurana Polymers Private Limited,16.15,3745045.4200000023,98.93870648163438
AHPAINL,Ahmedabad Packaging Industries Limited,16.12,3745061.5400000024,98.93913234881879
MOMEPL,Moidu's Medi Care Private Limited,16.12,3745077.6600000025,98.93955821600319
GVCSPL,Gerb Vibration Control Systems Private Limited,16.1,3745093.7600000026,98.93998355481641
SHSACC,Shri Sai Construction Co.,16.1,3745109.8600000027,98.94040889362962
MALABCEML,Malabar Cements Limited,16.04,3745125.9000000027,98.94083264732924
LMSGAJ,Lalchand Mangaldas Soni Gems and Jewellers Private Limited,16.03,3745141.9300000025,98.94125613684326
KASOPL,Kasturi Multi Solutions Private Limited,16.03,3745157.9600000023,98.94167962635727
MIAOPL,Mother India Agrofoods Private Limited,16.02,3745173.9800000023,98.9421028516857
SEOEPI,Sudheer Overseas Private Limited,16.0,3745189.9800000023,98.94252554864292
KNMRPL,K. N. Motors Private Limited,16.0,3745205.9800000023,98.94294824560015
NSGDPPL,Nishigandha Polymers Private Limited,16.0,3745221.9800000023,98.94337094255738
GCHAFL,Gold Chick Hatcheries And Foods Limited,16.0,3745237.9800000023,98.9437936395146
SSNEPL,Senghani and Senghani Exim Private Limited,16.0,3745253.9800000023,98.94421633647183
SHNIPO,Shree Nilkanth Polytex,16.0,3745269.9800000023,98.94463903342906
DAAGIM,Dax Agri Impex,16.0,3745285.9800000023,98.94506173038627
GLSTCO,Global Steel Company,16.0,3745301.9800000023,98.9454844273435
MDNCP,Modern Construction Company,16.0,3745317.9800000023,98.94590712430073
MSVLSPL,MSV Laboratories Private Limited,16.0,3745333.9800000023,98.94632982125795
GKFD,Guru Kirpa Foods Private Limited,16.0,3745349.9800000023,98.94675251821518
BIMDUG,Bimal Dugar,16.0,3745365.9800000023,98.9471752151724
SNTPPL,Sri Swastik Siddhatva Private Limited,16.0,3745381.9800000023,98.94759791212962
GECNPL,D Ravilal Resource Management Private Limited,16.0,3745397.9800000023,98.94802060908687
TRJWPL,Trio Jewels Private Limited,16.0,3745413.9800000023,98.94844330604408
THREYSH,Threyes Srinisons Harness Private Limited,16.0,3745429.9800000023,98.94886600300131
RINFPL,Ring Forgings Private Limited,16.0,3745445.9800000023,98.94928869995854
JEHOLL,Jendrina Hospitality LLP,16.0,3745461.9800000023,98.94971139691576
ASCFPL,Aswin Cold Forge Private Limited,16.0,3745477.9800000023,98.95013409387299
JYCTGS,Jayachitra Garments,16.0,3745493.9800000023,98.95055679083022
GDS17467,Rafbrix Private Limited,16.0,3745509.9800000023,98.95097948778744
ESEIPL,Essbee Intech Private Limited,16.0,3745525.9800000023,98.95140218474467
NAFOAF,Natural Foods and Facials,16.0,3745541.9800000023,98.9518248817019
SVSPSS,Shiv Shipping Services,16.0,3745557.9800000023,98.95224757865911
ARAGMP,Aggarwal Rice and General Mills - Punjab,16.0,3745573.9800000023,98.95267027561634
MAHSPO,Mahalaxmi Transport,16.0,3745589.9800000023,98.95309297257356
RJGPSF,Rajani Ginning and Pressing Factory,16.0,3745605.9800000023,98.95351566953079
NAYCON,Nayan Constructions,16.0,3745621.9800000023,98.95393836648802
GARGI,Garg Industries,16.0,3745637.9800000023,98.95436106344523
ZIHOPL,Ziv Hotels Private Limited,16.0,3745653.9800000023,98.95478376040246
HMEDIPL,Heidelco Medicore Private Limited,16.0,3745669.9800000023,98.9552064573597
KLPTC,Kalptaru Construction Private Limited,16.0,3745685.9800000023,98.95562915431691
SVNAFO,Sri Vyshnavi Foods Private Limited,16.0,3745701.9800000023,98.95605185127414
BHRLIL,Behari Lal Engineering Limited,16.0,3745717.9800000023,98.95647454823137
SAONCO,Satyam Construction Co.,16.0,3745733.9800000023,98.9568972451886
KTEXP,Krishna Textile Process,16.0,3745749.9800000023,98.95731994214583
LBRHYND,Libra Hyundai,16.0,3745765.9800000023,98.95774263910305
SPYMPL,Swarup Polymers Private Limited,16.0,3745781.9800000023,98.95816533606028
ALPSLAB,Alpa Laboratories Limited,16.0,3745797.9800000023,98.9585880330175
RGHES,Raghu Educational Society,16.0,3745813.9800000023,98.95901072997472
SOUTSPL,Southern Spinners and Processors Limited,16.0,3745829.9800000023,98.95943342693195
RMEXPS,R. M. Exports,16.0,3745845.9800000023,98.95985612388918
ANLASM,Anagha Laxmi Shopping Mall,16.0,3745861.9800000023,98.9602788208464
RACHHP,Rachhpal Auto Alliance Private Limited,16.0,3745877.9800000023,98.96070151780363
MCSCON,M C S R Constructions,16.0,3745893.9800000023,98.96112421476086
SYPAPL,Synergy Poly Additives Private Limited,16.0,3745909.9800000023,98.96154691171807
ANAWIN,Anand Wines,16.0,3745925.9800000023,98.9619696086753
PALNAD,Palnadu Infrastructure Private Limited,16.0,3745941.9800000023,98.96239230563253
SRGURT,Sri Guru Ramakrishna Tubes,16.0,3745957.9800000023,98.96281500258975
GDS20812,Sri Varadaraja Textiles Private Limited,16.0,3745973.9800000023,98.96323769954698
SLMAIL,Salem Automech India Private Limited,16.0,3745989.9800000023,98.96366039650421
JYSEMPL,Jayashree Electromech Private Limited,16.0,3746005.9800000023,98.96408309346143
PFTIESLD,Perfect Infraengineers Limited,16.0,3746021.9800000023,98.96450579041866
WEPPLI,Welpack Ppolymers Limited,16.0,3746037.9800000023,98.96492848737589
BHDPFPL,Bhandari Precision Forgings Private Limited,16.0,3746053.9800000023,98.96535118433312
RJOPL,RVJ Overseas Private Limited,16.0,3746069.9800000023,98.96577388129035
EMNILLD,Eastman International Limited,16.0,3746085.9800000023,98.96619657824756
MDSCT,Modulus Cosmetics,16.0,3746101.9800000023,98.96661927520479
BKSDPPL,Bakson Drugs and Pharmaceuticals Private Limited,16.0,3746117.9800000023,98.96704197216202
BTASPL,Bhati Associates Private Limited,16.0,3746133.9800000023,98.96746466911924
AXVIPL,Axison Vitrified Private Limited,16.0,3746149.9800000023,98.96788736607647
BAIDPL,Bava Infrastructure Developers Private Limited,16.0,3746165.9800000023,98.9683100630337
PRBIPL,Precision Rubber Industries Private Limited,16.0,3746181.9800000023,98.96873275999091
LUFTPL,Lumax FAE Technologies Private Limited,16.0,3746197.9800000023,98.96915545694814
HLMIL,HLM India Private Limited,16.0,3746213.9800000023,98.96957815390537
PRMICL,Prakasam Milk Producer Company Limited,16.0,3746229.9800000023,98.97000085086259
GPTEPS,Gupta Enterprises (Delhi),16.0,3746245.9800000023,98.97042354781982
SAPUPL,Sagar Pulses Private Limited,16.0,3746261.9800000023,98.97084624477705
PRDGL,Power Chem Plast Limited,16.0,3746277.9800000023,98.97126894173427
ADVMPDR,Advance Metal Powder Private Limited,16.0,3746293.9800000023,98.9716916386915
CKCIPL,Chakkra Coal India Private Limited,16.0,3746309.9800000023,98.97211433564873
RKACSPL,Ranvik Autocomponents Private Limited,16.0,3746325.9800000023,98.97253703260594
GDS12508,Mohan Rocky Springwater Breweries Private Limited,16.0,3746341.9800000023,98.97295972956317
MIINBU,Mirz Infrastructure Builders,16.0,3746357.9800000023,98.9733824265204
RTJIT,Rutuja Industries,16.0,3746373.9800000023,98.97380512347762
PCSCAB,Puran Chand & Sons Contractor And Builders,16.0,3746389.9800000023,98.97422782043486
BGSPLTD,Bhagatjee Steels Private Limited,16.0,3746405.9800000023,98.97465051739208
BLEMES,Blue Mountain Estates,16.0,3746421.9800000023,98.97507321434931
VVDSPLTD,VVD and Sons Private Limited,16.0,3746437.9800000023,98.97549591130654
CCRC,Churiwal Commercial Company Private Limited,16.0,3746453.9800000023,98.97591860826375
GZRM,Gulzar Motors Private Limited,16.0,3746469.9800000023,98.97634130522098
PCJC,P.C. Jain and Company,16.0,3746485.9800000023,98.97676400217821
SLPEGF,Sri Lakshmi Prabha Engineering Industries Private Limited,16.0,3746501.9800000023,98.97718669913543
JANPAL,Janpath Palace,16.0,3746517.9800000023,98.97760939609266
SMSLPV,Futurex Infracon Private Limited,16.0,3746533.9800000023,98.97803209304989
PAPTCL,Premsons And Poddars Trucking Company LLP,16.0,3746549.9800000023,98.9784547900071
HIEEPL,Hightension Electrical Equipments Private Limited,16.0,3746565.9800000023,98.97887748696434
TRFPL,Thakkarsons Roll Forming Private Limited,16.0,3746581.9800000023,98.97930018392157
RKMGC,R. K. Mahajan Govt. Contractor,16.0,3746597.9800000023,98.97972288087878
RAMOPL,Rasika Motors Private Limited,15.999999999999998,3746613.9800000023,98.98014557783601
SMPGPL,Simpex Granito Private Limited,15.93,3746629.9100000025,98.98056642549406
KRCLSPL,Kiri Oilfield Services Private Limited,15.86,3746645.7700000023,98.9809854238529
ABTSET,Ambertex Sekhsaria Exports,15.850000000000001,3746661.6200000024,98.98140415802615
ROCEPL,Roysons Ceramics Private Limited,15.85,3746677.4700000025,98.98182289219942
VPRCON,VPR Constructions,15.8,3746693.2700000023,98.98224030544466
SUFOPL,Suma Foods Private Limited,15.79,3746709.0600000024,98.98265745450433
HKINTL,HKRP Innovations Limited,15.6,3746724.6600000025,98.98306958403764
GNBM,GNB Motors Private Limited,15.6,3746740.2600000026,98.98348171357092
DKVTE,Dooteriah & Kalej Valley Tea Estates Private Limited,15.6,3746755.8600000027,98.98389384310423
PEEIPL,Passavant Energy & Environment India Private Limited,15.58,3746771.4400000027,98.98430544426631
SNEOL,Sanmati Edible Oils Private Limited,15.559999999999999,3746787.000000003,98.98471651705722
THRWPL,The Rishabh Winpro Private Limited,15.5,3746802.500000003,98.98512600473454
PWNCNG,Pawan Castings (Meghalaya) Private Limited,15.5,3746818.000000003,98.98553549241184
SVSJLS,Shree Vishal Jewellers,15.5,3746833.500000003,98.98594498008916
SYNSKS,Sriyansh Knitters,15.5,3746849.000000003,98.98635446776647
MSLCO,Musale Construction,15.5,3746864.500000003,98.98676395544379
JINHOU,Jindal House,15.5,3746880.000000003,98.98717344312111
BLJEPPL,Balaji Enterprises (Pondy) Private Limited,15.5,3746895.500000003,98.98758293079841
MHELSPL,Maha Electronics Private Limited,15.5,3746911.000000003,98.98799241847573
ANRRAD,Annai Resorts and Spa Private Limited,15.5,3746926.500000003,98.98840190615303
ARGJL,Arihant Gems and Jewelleries Private Limited,15.5,3746942.000000003,98.98881139383035
JKRCMLS,J. K. Rice Mills,15.5,3746957.500000003,98.98922088150766
NIINPI,Nishchem International Private Limited,15.5,3746973.000000003,98.98963036918498
KCHG,Kochhar Glass India Private Limited,15.5,3746988.500000003,98.99003985686228
RJDSML,Rajadheepam Spinning Mills Private Limited,15.5,3747004.000000003,98.9904493445396
SRMPAL,Shakambari Rice Mill Private Limited,15.5,3747019.500000003,98.99085883221692
JRMMM,Jairam Maruti Mills,15.47,3747034.970000003,98.99126752733743
GAOFP,Gayatri Agro Oil and Food Products,15.469999999999999,3747050.440000003,98.99167622245795
GREAGR,Greencare Agrovet,15.45,3747065.8900000034,98.99208438920728
NDFAFP,Narbada Dairy Foods And Farms Private Limited,15.440000000000001,3747081.3300000033,98.992492291771
GDS19038,Sarita Forgings Limited,15.3,3747096.630000003,98.99289649573635
COTMA,Consortium Automobiles Private Limited,15.3,3747111.930000003,98.99330069970169
PRJEW,Pretty Jewellery Private Limited,15.3,3747127.230000003,98.99370490366704
MTMHDL,Motherson Molds and Diecasting Limited,15.25,3747142.480000003,98.99410778670439
SHEXPL,Shree Sainath Textiles Private Limited,15.2,3747157.680000003,98.99450934881375
AARMPL,Aadhar Rice Mill Private Limited,15.11,3747172.790000003,98.99490853325274
PSMCIPL,Pressmach Infrastructure Private Limited,15.1,3747187.890000003,98.99530745350611
GDS6306,GKB Ophthalmics Limited,15.1,3747202.990000003,98.99570637375949
JBAPPL,Joyous Blocks And panels Private Limited ,15.06,3747218.050000003,98.99610423727049
ATCHM,Aranthaangi Chemical Products Limited,15.059999999999999,3747233.110000003,98.99650210078148
SRKTPL,Sri Kailasanadha Textiles Private Limited-(Strike Off),15.04,3747248.150000003,98.99689943592126
MASHPL,Maa Saradeswari Heemghar Private Limited,15.000000000000002,3747263.150000003,98.99729571431868
SHREEGU,Shree Gurukrupa Tradelink Private Limited,15.000000000000002,3747278.150000003,98.99769199271607
VNGIXPL,Vinayaga Impex Private Limited,15.000000000000002,3747293.150000003,98.99808827111347
RTCFSEPL,Ritechoice Foundations and Engineering Private Limited,15.0,3747308.150000003,98.99848454951086
TRTD,Trishul Tread Private Limited,15.0,3747323.150000003,98.99888082790828
DARPCJV,DARP Construction (J.V.),15.0,3747338.150000003,98.99927710630567
AYEXPL,Ayaan Exclusive Private Limited,15.0,3747353.150000003,98.99967338470307
KFFAPL,KF Farms Private Limited,15.0,3747368.150000003,99.00006966310046
SHYSPM,Shri Yashwant Shikshan Prasarak Mandal,15.0,3747383.150000003,99.00046594149786
RYLTXPL,Royal Trexim Private Limited,15.0,3747398.150000003,99.00086221989527
ALSOLL,Allterra Solutions LLP,15.0,3747413.150000003,99.00125849829267
NAAUPL,Natasha Automobiles Private Ltd,15.0,3747428.150000003,99.00165477669006
TDTACSPL,Trident Auto Components Private Limited,15.0,3747443.150000003,99.00205105508746
CTSL,Chemtrols Samil India Private Limited,15.0,3747458.150000003,99.00244733348487
SHIEPL,Shanti Infraengineering Private Limited,15.0,3747473.150000003,99.00284361188227
MODEDPL,Model Dairy Private Limited,15.0,3747488.150000003,99.00323989027966
GPMBIPL,Ganpati Mega Builders India Private Limited,15.0,3747503.150000003,99.00363616867706
SONACS,Sonac,15.0,3747518.150000003,99.00403244707447
MBRPDL,M.P.Agarwala,15.0,3747533.150000003,99.00442872547185
NLTPPL,New Leaf Tea Plantation Private Limited,15.0,3747548.150000003,99.00482500386926
SACPEL,Sardar Cotton Private Limited,15.0,3747563.150000003,99.00522128226666
ESNHIDS,Eastern Home Industries,15.0,3747578.150000003,99.00561756066405
PGTEFN,Pragati Education Foundation,15.0,3747593.150000003,99.00601383906145
RUAGIN,Ruchi Agro Industries,15.0,3747608.150000003,99.00641011745886
BGSFPL,Bagoosa Food Products Private Limited,15.0,3747623.150000003,99.00680639585624
ASSLC,Associated Lighting Company,15.0,3747638.150000003,99.00720267425365
